village_id,Object.state,Status,Accuracy,Date,commune,village_name,lat_long,has_rain_gauge,village_size,gender_nanmean,gender_nanmedian,gender_N,age_nanmean,age_nanmedian,age_N,years_farming_nanmean,years_farming_nanmedian,years_farming_N,num_wives_nanmean,num_wives_nanmedian,num_wives_N,wife_trades_nanmean,wife_trades_nanmedian,wife_trades_N,wife_food_crops_nanmean,wife_food_crops_nanmedian,wife_food_crops_N,wife_crafts_nanmean,wife_crafts_nanmedian,wife_crafts_N,num_children_nanmean,num_children_nanmedian,num_children_N,num_young_children_nanmean,num_young_children_nanmedian,num_young_children_N,num_older_children_nanmean,num_older_children_nanmedian,num_older_children_N,num_children_in_school_nanmean,num_children_in_school_nanmedian,num_children_in_school_N,children_working_nanmean,children_working_nanmedian,children_working_N,housing_material_nanmean,housing_material_nanmedian,housing_material_N,access_electricity_nanmean,access_electricity_nanmedian,access_electricity_N,access_drinking_water_nanmean,access_drinking_water_nanmedian,access_drinking_water_N,access_healthcare_nanmean,access_healthcare_nanmedian,access_healthcare_N,wants_credit_nanmean,wants_credit_nanmedian,wants_credit_N,credit_from_coop_nanmean,credit_from_coop_nanmedian,credit_from_coop_N,credit_from_third_party_nanmean,credit_from_third_party_nanmedian,credit_from_third_party_N,credit_from_bank_nanmean,credit_from_bank_nanmedian,credit_from_bank_N,has_loan_nanmean,has_loan_nanmedian,has_loan_N,loan_amount_nanmean,loan_amount_nanmedian,loan_amount_N,loan_rate_nanmean,loan_rate_nanmedian,loan_rate_N,has_bridge_loan_nanmean,has_bridge_loan_nanmedian,has_bridge_loan_N,bridge_loan_amount_nanmean,bridge_loan_amount_nanmedian,bridge_loan_amount_N,pledged_output_nanmean,pledged_output_nanmedian,pledged_output_N,wants_bridge_loan_nanmean,wants_bridge_loan_nanmedian,wants_bridge_loan_N,wants_bridge_loan_amount_nanmean,wants_bridge_loan_amount_nanmedian,wants_bridge_loan_amount_N,input_use_nanmean,input_use_nanmedian,input_use_N,input_cost_nanmean,input_cost_nanmedian,input_cost_N,inputs_useful_nanmean,inputs_useful_nanmedian,inputs_useful_N,interest_use_inputs_nanmean,interest_use_inputs_nanmedian,interest_use_inputs_N,interest_insurance_nanmean,interest_insurance_nanmedian,interest_insurance_N,use_ag_services_nanmean,use_ag_services_nanmedian,use_ag_services_N,ag_services_quality_nanmean,ag_services_quality_nanmedian,ag_services_quality_N,ag_services_frequency_nanmean,ag_services_frequency_nanmedian,ag_services_frequency_N,interest_ag_services_nanmean,interest_ag_services_nanmedian,interest_ag_services_N,last_price_nanmean,last_price_nanmedian,last_price_N,num_plots_nanmean,num_plots_nanmedian,num_plots_N,total_ha_nanmean,total_ha_nanmedian,total_ha_N,fraction_in_school_nanmean,fraction_in_school_nanmedian,fraction_in_school_N,fraction_in_school_binned_nanmean,fraction_in_school_binned_nanmedian,fraction_in_school_binned_N,num_older_children_binned_nanmean,num_older_children_binned_nanmedian,num_older_children_binned_N,num_young_children_binned_nanmean,num_young_children_binned_nanmedian,num_young_children_binned_N,income_nanmean,income_nanmedian,income_N,nonzero_income_nanmean,nonzero_income_nanmedian,nonzero_income_N,income_binned_nanmean,income_binned_nanmedian,income_binned_N,num_plots_binned_nanmean,num_plots_binned_nanmedian,num_plots_binned_N,years_farming_binned_nanmean,years_farming_binned_nanmedian,years_farming_binned_N,age_binned_nanmean,age_binned_nanmedian,age_binned_N,num_children_binned_nanmean,num_children_binned_nanmedian,num_children_binned_N,num_wives_binned_nanmean,num_wives_binned_nanmedian,num_wives_binned_N,education_level_binned_nanmean,education_level_binned_nanmedian,education_level_binned_N,wife_roles_nanmean,wife_roles_nanmedian,wife_roles_N,creditworthy_nanmean,creditworthy_nanmedian,creditworthy_N
579.0,Locked,Enable,3.0,2018-01-22 09:48:00,AErE lao,Ndome,-14.320675 | 16.402363333333,yes,63.0,0.015873015873015872,0.0,63.0,54.36507936507937,56.0,63.0,32.698412698412696,32.0,63.0,1.1746031746031746,1.0,63.0,0.5396825396825397,1.0,63.0,0.06349206349206349,0.0,63.0,0.0,0.0,63.0,7.428571428571429,7.0,63.0,0.9523809523809523,1.0,63.0,2.0952380952380953,2.0,63.0,3.0317460317460316,4.0,63.0,0.9508196721311475,1.0,61.0,2.0,2.0,63.0,0.14285714285714285,0.0,63.0,1.9841269841269842,2.0,63.0,1.0793650793650793,1.0,63.0,0.0,0.0,63.0,0.015873015873015872,0.0,63.0,0.015873015873015872,0.0,63.0,0.3333333333333333,0.0,63.0,0.10204081632653061,0.0,49.0,234000.0,230000.0,5.0,9.578947368421053,10.0,19.0,49206.34920634921,50000.0,63.0,12460.317460317461,10000.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,952.3809523809524,0.0,63.0,4.0,4.0,63.0,221944.44444444444,230000.0,63.0,1.0,1.0,63.0,1.0,1.0,63.0,2.0,2.0,63.0,1.0,1.0,63.0,1.0317460317460319,1.0,63.0,1.380952380952381,1.0,63.0,2.0,2.0,63.0,350.0,350.0,63.0,1.0,1.0,63.0,0.9142857142857144,1.0,63.0,0.3838023323192814,0.4,59.0,1.7118644067796611,2.0,59.0,0.9047619047619048,1.0,63.0,0.6666666666666666,1.0,63.0,150333.33333333334,150000.0,63.0,152758.06451612903,150000.0,62.0,1.3333333333333333,1.0,63.0,0.0,0.0,63.0,2.507936507936508,3.0,63.0,2.857142857142857,3.0,63.0,1.2063492063492063,1.0,63.0,1.1746031746031746,1.0,63.0,0.0,0.0,61.0,0.631578947368421,1.0,57.0,0.1111111111111111,0.0,45.0
582.0,Locked,Enable,2.0,2018-01-22 09:47:00,Diama,Rhone,-16.29736 | 16.330881666667,no,28.0,0.1111111111111111,0.0,27.0,53.26923076923077,50.0,26.0,6.555555555555555,2.0,27.0,1.0,1.0,28.0,0.03571428571428571,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,5.214285714285714,6.0,28.0,1.3928571428571428,1.0,28.0,2.392857142857143,2.0,28.0,2.8214285714285716,2.0,28.0,0.6521739130434783,0.0,23.0,1.6428571428571428,2.0,28.0,0.4642857142857143,0.0,28.0,0.0,0.0,28.0,1.0,1.0,28.0,4.0,4.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.07407407407407407,0.0,27.0,0.03571428571428571,0.0,28.0,417392.0,417392.0,1.0,7.0,7.0,1.0,0.0,0.0,28.0,0.0,0.0,28.0,,,0.0,0.9166666666666666,1.0,24.0,41250.0,50000.0,28.0,4.0,4.0,28.0,49322.769230769234,0.0,26.0,2.0,2.0,28.0,2.0,2.0,28.0,2.0,2.0,28.0,0.8928571428571429,1.0,28.0,1.32,1.0,25.0,2.0,2.0,25.0,2.0,2.0,28.0,97.14285714285714,125.0,28.0,1.0714285714285714,1.0,28.0,1.5334615384615387,1.0,26.0,0.5578296703296703,0.5714285714285714,26.0,2.230769230769231,3.0,26.0,0.9285714285714286,1.0,28.0,0.6428571428571429,1.0,28.0,0.0,0.0,28.0,,,0.0,0.0,0.0,28.0,0.07142857142857142,0.0,28.0,0.37037037037037035,0.0,27.0,2.6538461538461537,3.0,26.0,0.8571428571428571,1.0,28.0,0.9642857142857143,1.0,28.0,0.07692307692307693,0.0,26.0,0.04,0.0,25.0,0.038461538461538464,0.0,26.0
583.0,Locked,Enable,2.0,2018-01-22 09:47:00,Ross betio,GIE Jef Jel,-16.137861666667 | 16.2787,,18.0,0.9444444444444444,1.0,18.0,42.411764705882355,38.0,17.0,3.388888888888889,2.0,18.0,0.1111111111111111,0.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,3.9444444444444446,3.5,18.0,1.0,1.0,18.0,1.6666666666666667,0.5,18.0,1.1111111111111112,0.5,18.0,1.4285714285714286,0.5,14.0,1.9444444444444444,2.0,18.0,0.9444444444444444,1.0,18.0,2.0,2.0,18.0,1.0,1.0,18.0,4.0,4.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,0.1111111111111111,0.0,18.0,0.05555555555555555,0.0,18.0,,,0.0,7.0,7.0,1.0,0.0,0.0,18.0,0.0,0.0,18.0,0.2,0.0,5.0,0.9444444444444444,1.0,18.0,61111.11111111111,50000.0,18.0,4.0,4.0,18.0,99644.23529411765,105872.0,17.0,2.0,2.0,18.0,2.0,2.0,18.0,2.0,2.0,18.0,1.0,1.0,18.0,2.7777777777777777,3.0,18.0,3.7222222222222223,4.0,18.0,2.0,2.0,18.0,38.333333333333336,0.0,18.0,1.1111111111111112,1.0,18.0,0.5833333333333334,0.5,18.0,0.3254901960784314,0.2,17.0,1.2941176470588236,1.0,17.0,0.6666666666666666,0.5,18.0,0.6111111111111112,1.0,18.0,0.0,0.0,18.0,,,0.0,0.0,0.0,18.0,0.1111111111111111,0.0,18.0,0.0,0.0,18.0,1.7647058823529411,1.0,17.0,0.6666666666666666,0.5,18.0,0.1111111111111111,0.0,18.0,0.47058823529411764,0.0,17.0,0.0,0.0,2.0,0.058823529411764705,0.0,17.0
613.0,Locked,Enable,2.0,2018-01-22 09:45:00,Aere lao,GIE thioyebe,-14.318375 | 16.397215,yes,89.0,0.2696629213483146,0.0,89.0,48.19101123595506,49.0,89.0,20.741573033707866,21.0,89.0,1.0337078651685394,1.0,89.0,0.0,0.0,89.0,0.0,0.0,89.0,0.0,0.0,89.0,8.51764705882353,8.0,85.0,2.4719101123595504,2.0,89.0,4.842696629213483,4.0,89.0,2.393258426966292,2.0,89.0,1.9325842696629214,1.0,89.0,1.4943820224719102,2.0,89.0,0.3595505617977528,0.0,89.0,1.9550561797752808,2.0,89.0,1.0344827586206897,1.0,87.0,2.966292134831461,3.0,89.0,0.02247191011235955,0.0,89.0,0.0,0.0,89.0,0.06741573033707865,0.0,89.0,0.012048192771084338,0.0,83.0,488000.0,500000.0,5.0,7.0,7.0,1.0,0.0,0.0,89.0,0.0,0.0,89.0,0.011904761904761904,0.0,84.0,0.7528089887640449,1.0,89.0,299382.7160493827,300000.0,81.0,2.0689655172413794,2.5,58.0,988.7640449438202,0.0,89.0,0.9142857142857143,1.0,70.0,0.8985507246376812,1.0,69.0,1.9662921348314606,2.0,89.0,0.9887640449438202,1.0,89.0,0.3595505617977528,0.0,89.0,0.29213483146067415,0.0,89.0,0.6136363636363636,1.0,88.0,125.0,125.0,89.0,0.9887640449438202,1.0,89.0,0.629775280898876,0.6,89.0,0.27899513788787134,0.2,85.0,1.2,1.0,85.0,1.4719101123595506,1.0,89.0,1.0112359550561798,1.0,89.0,237696.62921348316,250000.0,89.0,240397.72727272726,250000.0,88.0,1.9438202247191012,2.0,89.0,0.0,0.0,89.0,1.9775280898876404,2.0,89.0,2.359550561797753,2.0,89.0,1.4588235294117646,2.0,85.0,0.9438202247191011,1.0,89.0,0.03409090909090909,0.0,88.0,0.0,0.0,61.0,0.012048192771084338,0.0,83.0
617.0,Locked,Enable,2.0,2018-01-22 09:44:00,GuEdE Village,Gawde Bofe,-14.918221666667 | 16.200243333333,no,33.0,0.24242424242424243,0.0,33.0,51.57575757575758,55.0,33.0,13.424242424242424,14.0,33.0,1.0606060606060606,1.0,33.0,0.06060606060606061,0.0,33.0,0.0,0.0,33.0,0.0,0.0,33.0,6.21875,6.5,32.0,0.9696969696969697,1.0,33.0,3.484848484848485,4.0,33.0,1.7272727272727273,1.0,33.0,0.3939393939393939,0.0,33.0,1.1515151515151516,1.0,33.0,0.0,0.0,33.0,1.0,1.0,33.0,1.1818181818181819,1.0,33.0,4.0,4.0,33.0,0.06060606060606061,0.0,33.0,0.06060606060606061,0.0,33.0,0.06060606060606061,0.0,33.0,0.0625,0.0,32.0,125000.0,125000.0,3.0,7.0,7.0,2.0,0.0,0.0,33.0,0.0,0.0,33.0,0.48484848484848486,0.0,33.0,1.0,1.0,33.0,268939.3939393939,250000.0,33.0,3.4838709677419355,4.0,31.0,36424.242424242424,50000.0,33.0,1.7142857142857142,2.0,28.0,1.75,2.0,28.0,1.9393939393939394,2.0,33.0,0.6666666666666666,1.0,33.0,1.9090909090909092,2.0,22.0,2.5,3.0,22.0,1.9393939393939394,2.0,33.0,154.54545454545453,150.0,33.0,1.0,1.0,33.0,0.09090909090909091,0.0,33.0,0.2220238095238095,0.225,32.0,1.03125,1.0,32.0,1.2727272727272727,1.0,33.0,0.5454545454545454,1.0,33.0,88787.87878787878,75000.0,33.0,88787.87878787878,75000.0,33.0,1.0303030303030303,1.0,33.0,0.0,0.0,33.0,1.0,1.0,33.0,2.6363636363636362,3.0,33.0,1.15625,1.0,32.0,0.9696969696969697,1.0,33.0,0.0,0.0,33.0,0.08,0.0,25.0,0.0625,0.0,32.0
618.0,Locked,Enable,2.0,2018-01-22 09:45:00,Diama,Diadiem,-16.2767 | 16.3495,no,31.0,0.2413793103448276,0.0,29.0,45.7,48.0,30.0,12.580645161290322,10.0,31.0,1.1290322580645162,1.0,31.0,0.03225806451612903,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,5.32258064516129,6.0,31.0,0.967741935483871,1.0,31.0,3.032258064516129,3.0,31.0,2.870967741935484,2.0,31.0,2.4210526315789473,3.0,19.0,1.4,2.0,30.0,0.7931034482758621,1.0,29.0,0.25,0.0,28.0,1.0689655172413792,1.0,29.0,3.966666666666667,4.0,30.0,0.16666666666666666,0.0,30.0,0.1,0.0,30.0,0.6551724137931034,1.0,29.0,0.0967741935483871,0.0,31.0,1000000.0,1000000.0,1.0,7.0,7.0,3.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,2.0,0.8636363636363636,1.0,22.0,54838.709677419356,50000.0,31.0,4.0,4.0,30.0,58833.333333333336,0.0,30.0,1.9666666666666666,2.0,30.0,1.9666666666666666,2.0,30.0,1.9333333333333333,2.0,30.0,1.0666666666666667,1.0,30.0,1.2,1.0,30.0,2.066666666666667,2.0,30.0,1.9666666666666666,2.0,30.0,100.80645161290323,125.0,31.0,0.8064516129032258,1.0,31.0,1.7038709677419357,1.0,31.0,0.5022283272283273,0.5,26.0,1.9615384615384615,2.0,26.0,1.032258064516129,1.0,31.0,0.6129032258064516,1.0,31.0,38709.67741935484,0.0,31.0,400000.0,500000.0,3.0,0.25806451612903225,0.0,31.0,0.16129032258064516,0.0,31.0,1.032258064516129,1.0,31.0,1.9666666666666666,2.0,30.0,1.0,1.0,31.0,1.0,1.0,31.0,0.1724137931034483,0.0,29.0,0.047619047619047616,0.0,21.0,0.21428571428571427,0.0,14.0
621.0,Locked,Enable,3.0,2018-01-22 09:47:00,DOUMGA,AERE POST,-14.327525 | 16.455776666667,no,79.0,0.17721518987341772,0.0,79.0,54.139240506329116,54.0,79.0,27.329113924050635,29.0,79.0,1.1139240506329113,1.0,79.0,0.7215189873417721,1.0,79.0,0.02531645569620253,0.0,79.0,0.012658227848101266,0.0,79.0,8.341772151898734,8.0,79.0,1.3544303797468353,2.0,79.0,3.050632911392405,3.0,79.0,2.518987341772152,2.0,79.0,1.5443037974683544,1.0,79.0,1.0379746835443038,1.0,79.0,0.0,0.0,79.0,1.1265822784810127,2.0,79.0,0.9873417721518988,1.0,79.0,3.037974683544304,3.0,79.0,0.9746835443037974,1.0,79.0,0.02531645569620253,0.0,79.0,0.06329113924050633,0.0,79.0,0.038461538461538464,0.0,78.0,433333.3333333333,400000.0,3.0,7.75,7.0,4.0,202670.88607594935,200000.0,79.0,227734.17721518988,210000.0,79.0,1.9610389610389611,2.0,77.0,0.6282051282051282,1.0,78.0,354210.5263157895,300000.0,76.0,4.0,4.0,79.0,249227.84810126582,300000.0,79.0,2.0,2.0,79.0,1.9493670886075949,2.0,79.0,2.0,2.0,79.0,1.0,1.0,79.0,1.0379746835443038,1.0,79.0,2.9746835443037973,3.0,79.0,2.0,2.0,79.0,208.22784810126583,200.0,79.0,1.0,1.0,79.0,0.730253164556962,0.9,79.0,0.31597042198308006,0.2857142857142857,79.0,1.4430379746835442,1.0,79.0,1.0886075949367089,1.0,79.0,0.7468354430379747,1.0,79.0,491962.0253164557,500000.0,79.0,498269.23076923075,500000.0,78.0,2.8860759493670884,3.0,79.0,0.0,0.0,79.0,2.4177215189873418,3.0,79.0,2.8227848101265822,3.0,79.0,1.5949367088607596,2.0,79.0,1.0886075949367089,1.0,79.0,0.0,0.0,79.0,0.9672131147540983,1.0,61.0,0.039473684210526314,0.0,76.0
627.0,Locked,Enable,2.0,2018-01-22 09:48:00,AErE lao,DID...L,-14.321883333333 | 16.402788333333,yes,73.0,0.0684931506849315,0.0,73.0,53.10958904109589,53.0,73.0,29.753424657534246,30.0,73.0,0.958904109589041,1.0,73.0,0.4383561643835616,0.0,73.0,0.0136986301369863,0.0,73.0,0.0,0.0,73.0,6.041095890410959,6.0,73.0,0.726027397260274,1.0,73.0,2.0547945205479454,2.0,73.0,2.958904109589041,3.0,73.0,1.0138888888888888,1.0,72.0,2.0,2.0,73.0,0.2602739726027397,0.0,73.0,2.0,2.0,73.0,1.095890410958904,1.0,73.0,0.0,0.0,73.0,0.0547945205479452,0.0,73.0,0.0,0.0,73.0,1.8630136986301369,2.0,73.0,0.6774193548387096,1.0,62.0,212619.04761904763,225000.0,42.0,10.18867924528302,10.0,53.0,49315.068493150684,50000.0,73.0,13287.671232876712,10000.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,3287.671232876712,0.0,73.0,4.0,4.0,73.0,235712.32876712328,245000.0,73.0,1.0,1.0,73.0,1.0,1.0,73.0,2.0,2.0,73.0,1.0,1.0,73.0,1.0,1.0,73.0,1.095890410958904,1.0,73.0,2.0,2.0,73.0,343.83561643835617,350.0,73.0,1.0,1.0,73.0,0.6973972602739725,0.7,73.0,0.49054556554556555,0.5,66.0,2.212121212121212,2.0,66.0,0.9178082191780822,1.0,73.0,0.6027397260273972,1.0,73.0,172616.43835616438,85000.0,73.0,172616.43835616438,85000.0,73.0,1.1643835616438356,1.0,73.0,0.0,0.0,73.0,2.4383561643835616,3.0,73.0,2.767123287671233,3.0,73.0,1.0547945205479452,1.0,73.0,0.9452054794520548,1.0,73.0,0.0,0.0,72.0,0.5409836065573771,1.0,61.0,0.8936170212765957,1.0,47.0
630.0,Locked,Enable,2.0,2018-01-22 09:45:00,WALALDE,WALALDE,-14.291928333333 | 16.442285,yes,22.0,0.18181818181818182,0.0,22.0,51.5,52.5,22.0,11.636363636363637,10.0,22.0,1.0,1.0,22.0,0.2727272727272727,0.0,22.0,0.045454545454545456,0.0,22.0,0.045454545454545456,0.0,22.0,5.954545454545454,4.5,22.0,3.0,2.0,22.0,1.0454545454545454,1.0,22.0,1.6363636363636365,1.5,22.0,2.1363636363636362,2.0,22.0,1.0454545454545454,1.0,22.0,0.09090909090909091,0.0,22.0,0.6363636363636364,0.0,22.0,0.18181818181818182,0.0,22.0,3.409090909090909,3.0,22.0,0.045454545454545456,0.0,22.0,0.8636363636363636,1.0,22.0,1.5,2.0,22.0,0.75,1.0,20.0,253176.4705882353,320000.0,17.0,5.4,5.0,15.0,28863.636363636364,0.0,22.0,28863.636363636364,0.0,22.0,0.0,0.0,21.0,1.0,1.0,21.0,90909.09090909091,100000.0,22.0,4.0,4.0,21.0,293619.04761904763,370000.0,21.0,1.6363636363636365,2.0,22.0,1.7727272727272727,2.0,22.0,1.8181818181818181,2.0,22.0,0.7619047619047619,1.0,21.0,0.0,0.0,22.0,0.0,0.0,22.0,1.7727272727272727,2.0,22.0,113.80952380952381,120.0,21.0,1.2272727272727273,1.0,22.0,1.2281818181818183,0.9,22.0,0.27456520088099035,0.2,19.0,1.2105263157894737,1.0,19.0,0.5454545454545454,1.0,22.0,0.8636363636363636,1.0,22.0,149090.9090909091,100000.0,22.0,149090.9090909091,100000.0,22.0,1.1363636363636365,1.0,22.0,0.2727272727272727,0.0,22.0,0.8636363636363636,1.0,22.0,2.6818181818181817,3.0,22.0,0.9545454545454546,1.0,22.0,1.0,1.0,22.0,0.14285714285714285,0.0,21.0,0.3333333333333333,0.0,18.0,0.8333333333333334,1.0,18.0
632.0,Locked,Enable,3.0,2018-01-22 09:48:00,DOUMGA,YARE LAO,-14.3203 | 16.402353333333,yes,7.0,0.42857142857142855,0.0,7.0,56.285714285714285,59.0,7.0,31.142857142857142,25.0,7.0,0.8571428571428571,1.0,7.0,0.2857142857142857,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,6.285714285714286,6.0,7.0,0.42857142857142855,0.0,7.0,2.0,2.0,7.0,2.857142857142857,3.0,7.0,1.8571428571428572,1.0,7.0,2.0,2.0,7.0,0.0,0.0,7.0,2.0,2.0,7.0,1.1428571428571428,1.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,2.0,2.0,7.0,1.0,1.0,6.0,213333.33333333334,210000.0,6.0,10.0,10.0,7.0,50000.0,50000.0,7.0,10000.0,10000.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,4.0,4.0,7.0,266428.5714285714,260000.0,7.0,1.0,1.0,7.0,1.0,1.0,7.0,2.0,2.0,7.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,1.0,7.0,2.0,2.0,7.0,350.0,350.0,7.0,0.8571428571428571,1.0,7.0,0.4642857142857143,0.4,7.0,0.4653061224489795,0.4166666666666667,7.0,2.142857142857143,2.0,7.0,1.0,1.0,7.0,0.2857142857142857,0.0,7.0,84285.71428571429,100000.0,7.0,98333.33333333333,105000.0,6.0,0.7142857142857143,1.0,7.0,0.0,0.0,7.0,2.4285714285714284,2.0,7.0,3.0,3.0,7.0,1.0,1.0,7.0,0.8571428571428571,1.0,7.0,0.0,0.0,7.0,0.5,0.5,4.0,1.0,1.0,6.0
634.0,Locked,Enable,3.0,2018-01-22 09:47:00,AERE LAO,MELEL,-14.32022 | 16.402343333333,yes,23.0,0.0,0.0,23.0,53.130434782608695,56.0,23.0,31.52173913043478,31.0,23.0,0.9130434782608695,1.0,23.0,0.17391304347826086,0.0,23.0,0.0,0.0,23.0,0.0,0.0,23.0,5.260869565217392,6.0,23.0,0.5217391304347826,0.0,23.0,1.7391304347826086,2.0,23.0,2.869565217391304,3.0,23.0,1.0454545454545454,1.0,22.0,2.0,2.0,23.0,0.0,0.0,23.0,2.0,2.0,23.0,1.0869565217391304,1.0,23.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,23.0,2.0,2.0,23.0,1.0,1.0,23.0,220434.78260869565,220000.0,23.0,10.0,10.0,23.0,50000.0,50000.0,23.0,11739.130434782608,10000.0,23.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,23.0,4.0,4.0,23.0,218260.86956521738,230000.0,23.0,1.0,1.0,23.0,1.0,1.0,23.0,2.0,2.0,23.0,1.0,1.0,23.0,1.0,1.0,23.0,1.0869565217391304,1.0,23.0,2.0,2.0,23.0,350.4347826086956,350.0,23.0,1.0,1.0,23.0,0.8078260869565218,0.9,23.0,0.5407142857142857,0.5714285714285714,20.0,2.55,3.0,20.0,0.8695652173913043,1.0,23.0,0.4782608695652174,0.0,23.0,87826.08695652174,85000.0,23.0,91818.18181818182,87500.0,22.0,0.8695652173913043,1.0,23.0,0.0,0.0,23.0,2.4347826086956523,3.0,23.0,2.6956521739130435,3.0,23.0,0.9565217391304348,1.0,23.0,0.9130434782608695,1.0,23.0,0.0,0.0,23.0,0.2,0.0,20.0,1.0,1.0,23.0
639.0,Locked,Enable,2.0,2018-01-22 09:46:00,DOUMNGUA   LAO,DIAYNGUA  PEULH,-14.315703333333 | 16.386791666667,yes,62.0,0.04838709677419355,0.0,62.0,50.38709677419355,49.0,62.0,12.274193548387096,10.0,62.0,1.3064516129032258,1.0,62.0,0.0,0.0,62.0,0.016129032258064516,0.0,62.0,0.0,0.0,62.0,6.39344262295082,6.0,61.0,1.1774193548387097,1.0,62.0,1.2419354838709677,1.0,62.0,0.7096774193548387,0.0,62.0,1.8333333333333333,1.0,60.0,0.9838709677419355,1.0,62.0,0.0,0.0,62.0,1.032258064516129,1.0,62.0,0.0,0.0,62.0,3.2903225806451615,3.0,62.0,0.03225806451612903,0.0,62.0,1.1612903225806452,1.0,62.0,2.0,2.0,62.0,1.0,1.0,62.0,304838.70967741933,310000.0,62.0,5.016129032258065,5.0,62.0,1209.6774193548388,0.0,62.0,1209.6774193548388,0.0,62.0,0.06557377049180328,0.0,61.0,0.9838709677419355,1.0,62.0,96775.80645161291,100000.0,62.0,4.0,4.0,62.0,359532.2580645161,380000.0,62.0,1.967741935483871,2.0,62.0,2.0,2.0,62.0,1.967741935483871,2.0,62.0,0.9516129032258065,1.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,1.967741935483871,2.0,62.0,108.06451612903226,100.0,62.0,1.1612903225806452,1.0,62.0,0.8975806451612903,0.895,62.0,0.12490892531876141,0.0,61.0,0.5901639344262295,0.0,61.0,0.6451612903225806,1.0,62.0,0.7903225806451613,1.0,62.0,215000.0,120000.0,62.0,225932.2033898305,120000.0,59.0,1.2096774193548387,1.0,62.0,0.04838709677419355,0.0,62.0,1.0161290322580645,1.0,62.0,2.5483870967741935,2.0,62.0,1.1967213114754098,1.0,61.0,1.2580645161290323,1.0,62.0,0.0,0.0,62.0,0.016666666666666666,0.0,60.0,1.0,1.0,62.0
646.0,Locked,Enable,10.0,2018-01-22 09:44:00,DOUMNGUA  LAO,WORDE,-14.321754241873 | 16.392846976075,no,7.0,0.0,0.0,7.0,44.714285714285715,42.0,7.0,8.857142857142858,6.0,7.0,0.42857142857142855,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,3.0,4.0,7.0,0.2857142857142857,0.0,7.0,0.2857142857142857,0.0,7.0,1.0,1.0,7.0,0.0,0.0,6.0,1.7142857142857142,2.0,7.0,0.5714285714285714,1.0,7.0,2.0,2.0,7.0,0.0,0.0,7.0,3.857142857142857,4.0,7.0,0.0,0.0,7.0,0.42857142857142855,0.0,7.0,2.0,2.0,7.0,1.0,1.0,6.0,320000.0,320000.0,6.0,5.0,5.0,6.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,0.8571428571428571,1.0,7.0,100000.0,100000.0,7.0,3.857142857142857,4.0,7.0,393571.4285714286,395000.0,7.0,2.0,2.0,7.0,2.0,2.0,7.0,2.0,2.0,7.0,1.0,1.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,2.0,2.0,7.0,117.14285714285714,120.0,7.0,1.0,1.0,7.0,0.9328571428571427,0.97,7.0,0.42333333333333334,0.25,5.0,1.6,1.0,5.0,0.14285714285714285,0.0,7.0,0.2857142857142857,0.0,7.0,131428.57142857142,150000.0,7.0,131428.57142857142,150000.0,7.0,1.1428571428571428,1.0,7.0,0.0,0.0,7.0,0.5714285714285714,0.0,7.0,1.8571428571428572,2.0,7.0,0.5714285714285714,1.0,7.0,0.42857142857142855,0.0,7.0,0.7142857142857143,1.0,7.0,0.0,0.0,3.0,1.0,1.0,6.0
