nonunique_id,village_id,validation_status,accuracy,farmerDate,gender,age,years_farming,years_membership,literate,education_level,num_wives,wife_trades,wife_food_crops,wife_crafts,num_children,num_young_children,num_older_children,num_children_in_school,children_working,income,transportation,housing_material,access_electricity,access_drinking_water,access_healthcare,num_plots,total_acre,main_crop,secondary_crop,sorghum_acre,soybean_acre,has_bank_account,wants_credit,credit_from_coop,credit_from_third_party,credit_from_bank,loan_amount,loan_rate,has_bridge_loan,bridge_loan_amount,pledged_output,wants_standardized_credit,wants_standardized_credit_amount,input_use,input_cost,inputs_useful,interest_use_inputs,interest_insurance,capacity_to_pay_insurance,use_ag_services,ag_services_quality,ag_services_frequency,interest_ag_services,capacity_to_pay_ag_services,buyer_type,buyer_search_difficulty,last_price_sorghum,last_price_soybean,payment_delay,interest_rapid_payment,harvest_pickup_conditions,need_rapid_pickup,id,year_of_origin,remittance,nonfarm_income,livestock_income,govt_income,farm_maintenance_cost,energy_cost,household_cost,cash_at_start_of_season,bank_name,wants_bridge_loan,wants_bridge_loan_amount,second_cash_crop,second_cash_crop_price,third_cash_crop,third_cash_crop_price,total_ha,tractor,thresher,picker,rototiller,seeder,truck,motorpump,weeder,sprayer,harrower,cart,plough,rental_equipment_cost,has_loan,valid_children,fraction_in_school
901,108.0,Validated,2,2017-12-01 17:54:37,0.0,31.0,6.0,0.0,No,,0.0,0,0,0,1.0,1,1,0,0.0,1500.0,3.0,1.0,1.0,0.0,1.0,3.0,5.0,soybean,maize,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,1500.0,4.0,200.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,12226902872089040896,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.0
902,108.0,Validated,3,2017-12-01 13:15:42,0.0,71.0,30.0,0.0,No,,2.0,1,0,0,8.0,1,7,5,4.0,3000.0,3.0,2.0,1.0,0.0,1.0,2.0,8.0,soybean,maize,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,4.0,500.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,11557036363555809280,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.625
903,108.0,Validated,2,2017-12-01 09:39:29,0.0,50.0,25.0,0.0,No,,1.0,1,0,0,3.0,0,3,1,0.0,1500.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,40.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Within 24 hours after delivery,,,10088799846266068992,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.3333333333333333
904,108.0,Validated,2,2017-12-01 18:05:06,0.0,27.0,8.0,0.0,Yes,Tertiary,1.0,1,0,0,3.0,2,1,1,0.0,4000.0,3.0,2.0,1.0,0.0,1.0,2.0,4.0,soybean,maize,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,2500.0,4.0,400.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,10339295298266279936,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.3333333333333333
905,108.0,Validated,2,2017-12-01 17:39:18,0.0,47.0,20.0,0.0,No,,1.0,1,0,0,4.0,0,4,4,3.0,800.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,soybean,maize,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,60.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,12369520149547509760,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,1.0
906,108.0,Validated,2,2017-12-01 18:02:06,0.0,53.0,16.0,0.0,No,,0.0,0,0,0,5.0,0,5,2,1.0,400.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,soybean,peanut,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,400.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,7801188192485035008,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.4
907,108.0,Validated,3,2017-12-01 18:07:07,0.0,63.0,15.0,0.0,No,,0.0,0,0,0,5.0,0,5,5,1.0,1000.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,soybean,maize,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,1000.0,4.0,300.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,9462704952189700096,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,1.0
908,108.0,Validated,2,2017-12-01 17:50:03,2.0,55.0,13.0,0.0,No,,0.0,0,0,0,6.0,0,6,5,2.0,500.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,soybean,soybean,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,500.0,4.0,60.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,11659183698655979520,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.8333333333333334
909,108.0,Validated,3,2017-12-01 17:34:11,2.0,53.0,15.0,0.0,No,,0.0,0,0,0,7.0,0,7,5,3.0,1200.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,soybean,peanut,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,0.0,4.0,40.0,1.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,11306312767010250752,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.7142857142857143
910,108.0,Validated,2,2017-12-01 17:44:52,2.0,43.0,14.0,0.0,No,,0.0,0,0,0,6.0,1,5,6,0.0,800.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,soybean,peanut,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,300.0,4.0,60.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,4653074464335933440,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,1.0
911,108.0,Validated,2,2017-12-01 17:25:58,2.0,43.0,12.0,0.0,No,,0.0,0,0,0,7.0,1,6,4,1.0,700.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,soybean,peanut,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,4.0,50.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Within 24 hours after delivery,,,771582281218409984,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.5714285714285714
912,108.0,Validated,2,2017-12-01 13:18:49,2.0,52.0,14.0,15.0,No,,0.0,0,0,0,4.0,1,3,3,1.0,600.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,soybean,peanut,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,500.0,4.0,200.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,15695132466887659520,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.75
913,108.0,Validated,2,2017-12-01 17:05:21,2.0,43.0,12.0,0.0,No,,0.0,0,0,0,6.0,0,6,6,2.0,3000.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,soybean,soybean,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,2000.0,4.0,200.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,market,1.0,0.0,2.0,2.0,Upon delivery,,,4385189637514874880,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,1.0
914,108.0,Validated,4,2017-12-01 16:48:42,2.0,43.0,10.0,0.0,No,,0.0,0,0,0,6.0,1,5,5,3.0,500.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,soybean,peanut,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,800.0,4.0,60.0,1.0,2.0,0.0,,1.0,0.0,0.0,0.0,,market,1.0,0.0,2.0,2.0,Upon delivery,,,9153078873578373120,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.8333333333333334
915,108.0,Validated,2,2017-12-01 17:19:57,2.0,33.0,8.0,0.0,No,,0.0,0,0,0,5.0,2,3,3,1.0,800.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,500.0,4.0,50.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,6814615877969681408,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.6
916,108.0,Validated,2,2017-12-01 17:16:00,2.0,40.0,10.0,0.0,No,,0.0,0,0,0,7.0,0,7,5,2.0,2000.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,soybean,peanut,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,600.0,4.0,60.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,10488177105926449152,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.7142857142857143
917,108.0,Validated,2,2017-12-01 17:13:17,2.0,35.0,10.0,0.0,No,,0.0,0,0,0,5.0,1,4,3,1.0,2000.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,soybean,peanut,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,2000.0,4.0,400.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,market,1.0,0.0,2.0,2.0,Within 24 hours after delivery,,,11538829639517290496,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.6
918,108.0,Validated,2,2017-12-01 17:09:42,0.0,27.0,10.0,0.0,No,,1.0,0,0,0,2.0,1,1,1,0.0,1500.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,1000.0,4.0,200.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Within 24 hours after delivery,,,16364370502904240128,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.5
1070,114.0,Validated,2,2017-12-04 16:21:43,2.0,34.0,10.0,0.0,No,,0.0,0,0,0,6.0,1,5,3,1.0,3000.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,soybean,peanut,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,300.0,4.0,60.0,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,,market,1.0,0.0,2.0,2.0,Upon delivery,,,12392263774280140800,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.5
1071,114.0,Validated,2,2017-12-04 16:18:49,2.0,32.0,7.0,0.0,No,,0.0,0,0,0,4.0,2,4,2,0.0,3000.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,soybean,maize,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1000.0,7.0,0.0,400.0,0.0,Yes,1500.0,4.0,300.0,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,7917870628844786688,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.5
1072,114.0,Validated,2,2017-12-04 16:12:26,2.0,39.0,12.0,0.0,No,,0.0,0,0,0,6.0,2,4,4,0.0,2000.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,soybean,peanut,0.0,1.0,0.0,4.0,1.0,0.0,0.0,600.0,7.0,0.0,0.0,0.0,Yes,500.0,4.0,60.0,2.0,2.0,0.0,,1.0,0.0,2.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,2528819125107313152,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.6666666666666666
1073,114.0,Validated,2,2017-12-04 13:39:38,2.0,72.0,20.0,0.0,No,,0.0,0,0,0,8.0,0,8,4,4.0,3000.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,soybean,maize,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1500.0,7.0,0.0,0.0,0.0,Yes,2000.0,4.0,400.0,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,15976923759723159552,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.5
1074,114.0,Validated,2,2017-12-04 13:17:14,0.0,48.0,20.0,0.0,No,,1.0,1,0,0,2.0,0,2,2,0.0,5000.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,soybean,maize,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,1000.0,4.0,400.0,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,,market,1.0,0.0,2.0,2.0,Upon delivery,,,13211852347508250624,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,1.0
1075,114.0,Validated,2,2017-12-06 16:53:30,2.0,49.0,15.0,0.0,No,,0.0,0,0,0,6.0,0,6,4,4.0,1500.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,soybean,maize,0.0,1.0,0.0,4.0,1.0,0.0,0.0,500.0,7.0,0.0,0.0,0.0,Yes,500.0,4.0,200.0,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,3414257620608871936,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.6666666666666666
1076,114.0,Validated,2,2017-12-04 15:24:19,2.0,36.0,6.0,0.0,No,,0.0,0,0,0,4.0,1,3,2,2.0,600.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,soybean,peanut,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,400.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,market,1.0,0.0,2.0,2.0,Upon delivery,,,17816795914216120320,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.5
1077,114.0,Validated,2,2017-12-04 13:33:25,2.0,27.0,4.0,0.0,No,,0.0,0,0,0,4.0,1,3,2,0.0,700.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,soybean,peanut,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,1000.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,market,1.0,0.0,2.0,2.0,Within 24 hours after delivery,,,4951684282229037056,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.5
1078,114.0,Validated,2,2017-12-04 13:15:04,2.0,30.0,4.0,0.0,No,,0.0,0,0,0,2.0,2,0,0,0.0,500.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,soybean,peanut,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,4.0,60.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Within 24 hours after delivery,,,1010007911559232000,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.0
1079,114.0,Validated,3,2017-12-04 15:48:12,2.0,42.0,10.0,0.0,No,,0.0,0,0,0,6.0,0,6,0,4.0,2000.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,150.0,2.0,1.0,0.0,,1.0,0.0,1.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,14730627695398250496,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.0
1080,114.0,Validated,2,2017-12-04 13:04:15,2.0,46.0,10.0,0.0,No,,0.0,0,0,0,8.0,0,8,6,3.0,800.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,soybean,maize,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,600.0,4.0,80.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,2071079673958150912,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.75
1081,114.0,Validated,2,2017-12-04 13:00:51,2.0,78.0,25.0,0.0,No,,0.0,0,0,0,6.0,0,6,4,3.0,1500.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,soybean,peanut,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,600.0,4.0,100.0,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,16563706015486050,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.6666666666666666
1099,114.0,Validated,2,2017-12-04 12:58:34,0.0,24.0,9.0,0.0,No,,1.0,0,0,0,0.0,0,0,0,0.0,1500.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,300.0,4.0,200.0,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,2.0,2.0,9812627007484393472,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,
1100,114.0,Validated,2,2017-12-04 11:28:22,0.0,23.0,4.0,0.0,Yes,Secondary,0.0,0,0,0,0.0,0,0,0,0.0,2000.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,soybean,maize,0.0,2.0,0.0,4.0,1.0,0.0,0.0,200.0,4.0,0.0,0.0,0.0,Yes,400.0,4.0,300.0,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,1.0,2.0,12772808061813010432,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,
1101,114.0,Validated,2,2017-12-04 12:51:21,0.0,30.0,8.0,0.0,No,,1.0,1,0,0,1.0,1,0,0,0.0,2000.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,soybean,maize,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,2000.0,4.0,1000.0,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,1.0,1.0,17855409875465129984,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.0
1102,114.0,Validated,2,2017-12-04 12:06:49,0.0,23.0,6.0,0.0,No,,1.0,1,0,0,1.0,1,0,0,0.0,1500.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,1500.0,4.0,500.0,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,1.0,2.0,3020372133348141056,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.0
1103,114.0,Validated,2,2017-12-04 09:21:25,0.0,40.0,15.0,0.0,No,,1.0,1,0,0,4.0,1,3,1,1.0,2000.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,1000.0,4.0,200.0,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,4688758395752442880,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.25
1104,114.0,Validated,2,2017-12-04 10:19:55,0.0,25.0,10.0,0.0,Yes,Primary,1.0,1,0,0,1.0,1,0,0,0.0,3000.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,soybean,maize,0.0,1.0,0.0,4.0,1.0,0.0,0.0,300.0,7.0,0.0,0.0,0.0,Yes,5000.0,4.0,300.0,0.0,2.0,0.0,,1.0,0.0,1.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,7142928248145177600,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.0
1105,114.0,Validated,2,2017-12-04 09:49:12,0.0,37.0,7.0,0.0,No,,1.0,0,0,0,4.0,0,2,3,0.0,1500.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,soybean,peanut,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,500.0,4.0,700.0,2.0,2.0,0.0,,1.0,0.0,1.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,9447725553542219776,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.75
1106,114.0,Validated,2,2017-12-04 09:34:20,0.0,25.0,3.0,0.0,Yes,Primary,1.0,0,0,0,1.0,1,0,0,0.0,1000.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,600.0,4.0,400.0,2.0,2.0,0.0,,1.0,0.0,0.0,0.0,,merchant,1.0,0.0,2.0,2.0,Upon delivery,,,1710522599451254016,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.0
97,76.0,Validated,2,2017-11-25 03:23:40,0.0,53.0,32.0,1.0,No,,1.0,1,1,1,6.0,2,2,4,1.0,300.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,soybean,maize,0.0,1.0,0.0,3.0,1.0,0.0,1.0,300.0,0.0,0.0,0.0,,No,0.0,2.0,0.0,2.0,1.0,2.0,Less than GHS 200/acr,6.0,2.0,4.0,2.0,5 Kg/acr,market,0.0,0.0,5.0,2.0,Upon delivery,0.0,2.0,7705921869551380480,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.6666666666666666
98,76.0,Validated,2,2017-12-02 20:51:05,0.0,45.0,30.0,1.0,Yes,,3.0,0,1,0,14.0,4,7,7,4.0,2300.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Yes,2000.0,2.0,1000.0,2.0,2.0,2.0,Less than GHS 200/acr,6.0,2.0,4.0,2.0,Between 5 and 15 Kg/acr,market,1.0,0.0,5.0,2.0,Upon delivery,0.0,2.0,3760839793837232128,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.5
100,76.0,Validated,2,2017-11-21 14:08:41,0.0,30.0,20.0,1.0,No,,1.0,0,1,0,4.0,3,1,3,0.0,500.0,3.0,1.0,1.0,1.0,0.0,7.0,7.0,soybean,maize,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,1.0,0.0,Less than GHS 200/acr,6.0,2.0,4.0,0.0,,market,0.0,0.0,5.0,2.0,Upon delivery,0.0,0.0,2899077978764524032,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.75
101,76.0,Validated,2,2017-11-21 14:24:37,0.0,47.0,25.0,2.0,Yes,Secondary,1.0,0,1,0,5.0,3,0,0,1.0,1500.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,soybean,peanut,0.0,1.0,0.0,4.0,0.0,1.0,0.0,200.0,2.0,0.0,0.0,1.0,No,0.0,2.0,120.0,1.0,,0.0,,6.0,2.0,4.0,0.0,,market,0.0,0.0,5.0,2.0,Upon delivery,0.0,2.0,9588188374453757952,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.0
102,76.0,Validated,2,2017-11-21 14:40:41,0.0,41.0,20.0,1.0,No,,1.0,0,1,0,4.0,2,2,2,1.0,800.0,1.0,1.0,1.0,1.0,0.0,3.0,5.0,soybean,Other,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,165.0,1.0,1.0,0.0,,6.0,2.0,4.0,0.0,,market,0.0,0.0,5.0,2.0,Upon delivery,0.0,2.0,3746531941736625152,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.5
103,76.0,Validated,2,2017-11-25 03:24:47,0.0,35.0,25.0,1.0,No,,2.0,0,1,0,4.0,1,0,1,0.0,2000.0,3.0,1.0,1.0,1.0,0.0,2.0,5.0,soybean,maize,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,200.0,2.0,500.0,1.0,1.0,2.0,Less than GHS 200/acr,4.0,2.0,4.0,0.0,,market,0.0,0.0,5.0,2.0,Upon delivery,0.0,2.0,12567177601191530496,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.25
179,76.0,Validated,0,2017-11-24 16:43:36,0.0,38.0,20.0,1.0,No,,1.0,0,1,1,4.0,3,0,1,0.0,2000.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0,soybean,peanut,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,120.0,1.0,2.0,0.0,,4.0,2.0,4.0,1.0,,market,0.0,0.0,5.0,2.0,Upon delivery,0.0,2.0,14848783675035709440,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.25
180,76.0,Validated,1,2017-11-24 16:40:54,0.0,36.0,20.0,1.0,No,,2.0,1,1,0,2.0,0,0,1,0.0,1000.0,1.0,1.0,1.0,1.0,0.0,2.0,7.0,soybean,URice,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,,1.0,1.0,0.0,,4.0,2.0,4.0,1.0,,market,0.0,0.0,5.0,2.0,Upon delivery,0.0,2.0,17952001946536650752,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.5
