nonunique_id,village_id,validation_status,accuracy,farmerDate,gender,age,years_farming,years_membership,literate,education_level,num_wives,wife_trades,wife_food_crops,wife_crafts,num_children,num_young_children,num_older_children,num_children_in_school,children_working,income,transportation,housing_material,access_electricity,access_drinking_water,access_healthcare,num_plots,total_acre,main_crop,secondary_crop,sorghum_acre,soybean_acre,has_bank_account,wants_credit,credit_from_coop,credit_from_third_party,credit_from_bank,loan_amount,loan_rate,has_bridge_loan,bridge_loan_amount,pledged_output,wants_standardized_credit,wants_standardized_credit_amount,input_use,input_cost,inputs_useful,interest_use_inputs,interest_insurance,capacity_to_pay_insurance,use_ag_services,ag_services_quality,ag_services_frequency,interest_ag_services,capacity_to_pay_ag_services,buyer_type,buyer_search_difficulty,last_price_sorghum,last_price_soybean,payment_delay,interest_rapid_payment,harvest_pickup_conditions,need_rapid_pickup,id,year_of_origin,remittance,nonfarm_income,livestock_income,govt_income,farm_maintenance_cost,energy_cost,household_cost,cash_at_start_of_season,bank_name,wants_bridge_loan,wants_bridge_loan_amount,second_cash_crop,second_cash_crop_price,third_cash_crop,third_cash_crop_price,total_ha,tractor,thresher,picker,rototiller,seeder,truck,motorpump,weeder,sprayer,harrower,cart,plough,rental_equipment_cost,has_loan,valid_children,fraction_in_school
481,77.0,Validated,2,2017-12-07 16:34:01,0.0,40.0,18.0,0.0,No,,1.0,0,1,0,6.0,2,4,2,0.0,1000.0,1.0,1.0,1.0,1.0,2.0,3.0,6.5,soybean,maize,0.0,1.0,0.0,4.0,0.0,1.0,0.0,100.0,,150.0,200.0,2.0,Yes,200.0,4.0,0.0,2.0,2.0,0.0,,1.0,2.0,1.0,2.0,Between 5 and 15 Kg/acr,market,1.0,0.0,4.0,2.0,Within 24 hours after delivery,2.0,2.0,2217086276995868928,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.3333333333333333
565,96.0,Validated,2,2017-11-30 10:35:47,2.0,49.0,13.0,0.0,No,,0.0,0,0,0,3.0,1,2,3,0.0,1000.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,soybean,maize,0.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,500.0,4.0,0.0,2.0,2.0,0.0,,1.0,2.0,1.0,2.0,Between 5 and 15 Kg/acr,market,0.0,0.0,13.0,2.0,Within 48 hours after delivery,2.0,2.0,12573377555358969856,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,1.0
566,96.0,Validated,2,2017-11-30 10:41:06,0.0,33.0,7.0,0.0,No,,1.0,1,1,0,3.0,1,2,2,0.0,4000.0,3.0,1.0,1.0,1.0,2.0,6.0,8.0,soybean,URice,0.0,1.0,0.0,4.0,0.0,0.0,0.0,400.0,10.0,400.0,500.0,2.0,Yes,1000.0,4.0,45.0,2.0,2.0,2.0,Above GHS 800/acr,1.0,2.0,1.0,2.0,Between 5 and 15 Kg/acr,market,1.0,0.0,13.0,1.0,Within 1 week after delivery,2.0,2.0,15416015551212429312,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.6666666666666666
567,96.0,Validated,2,2017-11-30 10:37:55,2.0,33.0,7.0,0.0,No,,0.0,0,0,0,6.0,3,3,3,0.0,2000.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,200.0,10.0,200.0,250.0,0.0,Yes,400.0,4.0,45.0,2.0,2.0,0.0,,1.0,2.0,1.0,2.0,Between 5 and 15 Kg/acr,market,1.0,0.0,12.0,1.0,Within 1 week after delivery,2.0,2.0,1631300016572791040,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.5
779,98.0,Validated,3,2017-12-05 13:24:43,0.0,79.0,24.0,0.0,No,,2.0,1,1,0,15.0,0,0,1,1.0,2000.0,1.0,1.0,1.0,0.0,2.0,6.0,10.0,soybean,maize,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,700.0,4.0,140.0,2.0,2.0,2.0,Between GHS 400 and 800/acr,1.0,3.0,1.0,2.0,Between 5 and 15 Kg/acr,market,0.0,0.0,4.0,1.0,Within 1 week after delivery,2.0,2.0,17508985232556009472,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.06666666666666667
781,98.0,Validated,3,2017-12-06 10:00:23,2.0,35.0,10.0,0.0,No,,0.0,0,0,0,3.0,2,1,1,0.0,1000.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,soybean,peanut,0.0,1.0,0.0,4.0,0.0,0.0,0.0,200.0,5.0,200.0,250.0,2.0,Yes,400.0,4.0,45.0,2.0,2.0,0.0,Above GHS 800/acr,1.0,3.0,1.0,2.0,Between 5 and 15 Kg/acr,market,0.0,0.0,4.0,1.0,Within 1 week after delivery,2.0,2.0,3391040218689692160,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.3333333333333333
782,98.0,Validated,3,2017-12-06 10:01:30,0.0,57.0,11.0,0.0,No,,2.0,1,1,0,11.0,1,4,6,0.0,2000.0,1.0,1.0,1.0,0.0,2.0,5.0,7.0,soybean,maize,0.0,1.5,0.0,4.0,1.0,1.0,,500.0,5.0,400.0,470.0,2.0,Yes,1000.0,4.0,100.0,2.0,2.0,2.0,Less than GHS 200/acr,1.0,2.0,1.0,2.0,Between 5 and 15 Kg/acr,market,0.0,0.0,4.0,0.0,Within 1 month after delivery,2.0,2.0,16834007380714500096,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.5454545454545454
783,98.0,Validated,3,2017-12-06 12:17:12,0.0,45.0,12.0,0.0,No,,1.0,0,1,0,7.0,2,4,4,0.0,1000.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,100.0,10.0,200.0,230.0,2.0,Yes,300.0,4.0,45.0,2.0,2.0,0.0,,1.0,2.0,1.0,0.0,5 Kg/acr,market,0.0,0.0,5.0,0.0,Within 1 month after delivery,2.0,2.0,1727384371560696064,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.5714285714285714
784,98.0,Validated,2,2017-12-06 12:17:12,0.0,35.0,10.0,0.0,No,,1.0,0,1,0,3.0,2,1,0,0.0,1000.0,1.0,1.0,1.0,0.0,2.0,4.0,7.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,200.0,250.0,2.0,Yes,400.0,4.0,45.0,2.0,2.0,2.0,Less than GHS 200/acr,1.0,3.0,1.0,0.0,Between 50 and 80 Kg/acr,market,1.0,0.0,4.0,2.0,Within 24 hours after delivery,2.0,2.0,15473944167992788992,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.0
785,98.0,Validated,2,2017-12-06 12:17:12,0.0,31.0,7.0,0.0,No,,2.0,0,1,0,3.0,2,1,2,0.0,1000.0,1.0,1.0,1.0,0.0,2.0,5.0,7.0,soybean,maize,0.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,200.0,240.0,2.0,Yes,500.0,4.0,45.0,2.0,2.0,2.0,Less than GHS 200/acr,1.0,3.0,1.0,2.0,Between 5 and 15 Kg/acr,market,1.0,0.0,4.0,0.0,Within 1 week after delivery,2.0,2.0,8569661959708983296,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.6666666666666666
786,98.0,Validated,2,2017-12-06 12:17:12,0.0,27.0,7.0,0.0,No,,2.0,1,0,0,2.0,2,0,0,0.0,1000.0,1.0,1.0,1.0,0.0,2.0,5.0,7.0,soybean,maize,0.0,2.0,0.0,4.0,1.0,0.0,0.0,200.0,5.0,200.0,300.0,2.0,Yes,700.0,4.0,50.0,2.0,2.0,0.0,Less than GHS 200/acr,1.0,3.0,1.0,2.0,Between 5 and 15 Kg/acr,market,1.0,0.0,4.0,1.0,Within 24 hours after delivery,2.0,2.0,5631201416684989440,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.0
787,98.0,Validated,3,2017-12-06 12:17:12,0.0,57.0,20.0,0.0,No,,2.0,0,1,0,9.0,0,2,2,1.0,2000.0,1.0,1.0,1.0,0.0,2.0,4.0,12.0,soybean,maize,0.0,2.0,0.0,4.0,1.0,1.0,0.0,100.0,10.0,100.0,200.0,2.0,Yes,300.0,4.0,56.0,2.0,2.0,0.0,Above GHS 800/acr,1.0,3.0,1.0,2.0,Between 5 and 15 Kg/acr,market,0.0,0.0,4.0,1.0,Within 1 week after delivery,2.0,2.0,17506150199238729728,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.2222222222222222
788,105.0,Validated,2,2017-12-06 12:17:10,0.0,40.0,12.0,0.0,No,,2.0,0,1,0,2.0,1,1,2,0.0,2000.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,soybean,maize,0.0,1.0,0.0,4.0,1.0,1.0,0.0,400.0,10.0,500.0,600.0,2.0,Yes,1000.0,4.0,45.0,2.0,2.0,0.0,Above GHS 800/acr,1.0,2.0,1.0,2.0,5 Kg/acr,coop,1.0,0.0,4.0,1.0,Within 1 week after delivery,2.0,2.0,14701840040140789760,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,1.0
790,105.0,Validated,3,2017-12-06 12:17:11,0.0,33.0,7.0,0.0,No,,1.0,1,1,0,2.0,1,1,2,0.0,1000.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,soybean,maize,0.0,0.5,0.0,4.0,0.0,1.0,0.0,50.0,10.0,200.0,300.0,2.0,Yes,400.0,4.0,45.0,2.0,2.0,0.0,,1.0,2.0,1.0,2.0,5 Kg/acr,market,1.0,0.0,4.0,2.0,Within 24 hours after delivery,2.0,2.0,9121482709226339328,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,1.0
791,105.0,Validated,2,2017-12-06 12:17:12,0.0,33.0,10.0,0.0,No,,2.0,0,0,0,6.0,2,2,3,0.0,2000.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,soybean,maize,0.0,1.0,0.0,4.0,1.0,0.0,0.0,200.0,10.0,300.0,400.0,2.0,Yes,500.0,4.0,45.0,2.0,2.0,0.0,,6.0,3.0,1.0,2.0,5 Kg/acr,market,1.0,0.0,5.0,1.0,Within 1 week after delivery,2.0,2.0,2469642800432601088,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.5
792,105.0,Validated,3,2017-12-06 12:17:10,0.0,52.0,9.0,0.0,No,,1.0,0,1,0,3.0,1,2,2,0.0,1000.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,100.0,10.0,100.0,150.0,0.0,Yes,500.0,4.0,55.0,2.0,2.0,0.0,Above GHS 800/acr,1.0,3.0,1.0,2.0,5 Kg/acr,market,1.0,0.0,5.0,1.0,Within 1 week after delivery,2.0,2.0,17153875131138940928,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.6666666666666666
793,105.0,Validated,2,2017-12-06 12:17:12,0.0,45.0,5.0,0.0,No,,0.0,0,0,0,6.0,1,2,2,1.0,1000.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,soybean,peanut,0.0,1.0,0.0,4.0,0.0,0.0,0.0,100.0,10.0,100.0,150.0,2.0,Yes,400.0,4.0,45.0,2.0,2.0,0.0,,1.0,2.0,1.0,0.0,,market,1.0,0.0,5.0,2.0,Within 48 hours after delivery,1.0,2.0,17508091467889940480,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.3333333333333333
794,105.0,Validated,3,2017-12-06 12:17:10,0.0,35.0,10.0,0.0,No,,1.0,0,0,0,1.0,0,1,1,0.0,1000.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,200.0,10.0,200.0,250.0,2.0,Yes,1000.0,4.0,45.0,2.0,2.0,2.0,Above GHS 800/acr,1.0,3.0,1.0,2.0,5 Kg/acr,market,1.0,0.0,4.0,2.0,Within 24 hours after delivery,2.0,2.0,6273902403795106816,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,1.0
795,105.0,Validated,2,2017-12-06 12:17:12,0.0,40.0,10.0,0.0,No,,1.0,0,0,0,4.0,0,1,3,1.0,1000.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0,soybean,maize,0.0,0.5,0.0,4.0,0.0,0.0,0.0,100.0,10.0,100.0,110.0,2.0,Yes,400.0,4.0,45.0,2.0,2.0,0.0,,1.0,2.0,1.0,2.0,Between 50 and 80 Kg/acr,market,1.0,0.0,5.0,2.0,Within 48 hours after delivery,2.0,2.0,225614876399631488,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.75
796,105.0,Validated,3,2017-12-06 12:17:11,0.0,39.0,10.0,0.0,No,,1.0,1,0,0,7.0,2,1,4,1.0,1000.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,soybean,maize,0.0,0.5,0.0,4.0,0.0,0.0,0.0,200.0,10.0,200.0,300.0,2.0,Yes,500.0,4.0,45.0,2.0,2.0,2.0,Above GHS 800/acr,1.0,3.0,1.0,2.0,5 Kg/acr,market,1.0,0.0,5.0,1.0,Within 48 hours after delivery,2.0,2.0,11358652086102280192,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.5714285714285714
797,105.0,Validated,3,2017-12-06 12:17:11,0.0,30.0,5.0,0.0,No,,1.0,1,0,0,7.0,2,3,5,0.0,2000.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,soybean,maize,0.0,2.0,0.0,4.0,0.0,0.0,0.0,200.0,5.0,300.0,400.0,2.0,Yes,500.0,4.0,45.0,2.0,2.0,0.0,,1.0,2.0,1.0,2.0,5 Kg/acr,market,1.0,0.0,5.0,0.0,Within 1 month after delivery,2.0,2.0,3248676006296160768,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.7142857142857143
798,105.0,Validated,2,2017-12-07 13:26:37,0.0,62.0,12.0,0.0,No,,2.0,1,0,1,10.0,2,2,5,0.0,2500.0,3.0,1.0,1.0,2.0,2.0,4.0,7.0,soybean,maize,0.0,3.5,0.0,4.0,1.0,1.0,1.0,400.0,10.0,300.0,400.0,0.0,Yes,1000.0,4.0,65.0,2.0,2.0,2.0,Above GHS 800/acr,1.0,2.0,1.0,2.0,5 Kg/acr,market,0.0,0.0,5.0,2.0,Within 48 hours after delivery,2.0,2.0,1296709477312691968,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.5
799,105.0,Validated,2,2017-12-06 12:17:11,0.0,50.0,7.0,0.0,No,,1.0,1,1,0,6.0,2,3,3,1.0,1000.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,soybean,maize,0.0,1.0,0.0,4.0,0.0,0.0,0.0,400.0,10.0,200.0,250.0,2.0,Yes,500.0,4.0,55.0,2.0,2.0,0.0,,1.0,3.0,1.0,2.0,5 Kg/acr,market,0.0,0.0,5.0,1.0,Within 1 week after delivery,2.0,2.0,9112539206599622656,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.5
800,105.0,Validated,2,2017-12-06 12:17:11,0.0,36.0,10.0,0.0,No,,1.0,0,1,0,4.0,1,2,2,0.0,2000.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,soybean,peanut,0.0,1.0,0.0,4.0,0.0,0.0,0.0,100.0,10.0,100.0,120.0,2.0,Yes,500.0,4.0,65.0,2.0,2.0,0.0,,6.0,2.0,1.0,2.0,5 Kg/acr,market,0.0,0.0,5.0,2.0,Within 48 hours after delivery,2.0,2.0,10797940407619149824,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.5
801,105.0,Validated,2,2017-12-12 08:54:01,0.0,43.0,10.0,0.0,No,,2.0,0,1,0,8.0,2,3,5,1.0,1000.0,1.0,1.0,1.0,2.0,2.0,4.0,8.0,soybean,peanut,0.0,0.5,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,400.0,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,1.0,2.0,Between 5 and 15 Kg/acr,market,1.0,0.0,4.0,1.0,Within 1 week after delivery,1.0,2.0,16088381086097850368,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.625
91,75.0,Validated,4,2017-11-27 12:57:39,0.0,54.0,40.0,1.0,No,,2.0,0,1,0,7.0,2,5,4,3.0,4000.0,1.0,1.0,1.0,1.0,0.0,4.0,13.0,soybean,peanut,0.0,1.5,0.0,3.0,1.0,0.0,0.0,400.0,10.0,0.0,0.0,0.0,No,0.0,2.0,30.0,2.0,2.0,0.0,,6.0,3.0,1.0,0.0,,market,0.0,0.0,3.0,2.0,Within 24 hours after delivery,2.0,2.0,2678242189813106176,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.5714285714285714
92,75.0,Validated,2,2017-11-21 13:01:53,0.0,67.0,60.0,1.0,No,,2.0,1,0,0,20.0,2,1,4,2.0,5000.0,3.0,1.0,1.0,1.0,0.0,3.0,11.0,soybean,maize,0.0,1.0,0.0,3.0,1.0,1.0,0.0,250.0,10.0,100.0,120.0,1.0,Yes,300.0,2.0,50.0,2.0,2.0,0.0,,0.0,,,0.0,,market,0.0,0.0,5.0,1.0,Upon delivery,2.0,2.0,3101304338157117952,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.2
93,75.0,Validated,2,2017-12-06 16:48:15,0.0,73.0,65.0,1.0,No,,2.0,1,0,0,,0,5,3,2.0,3000.0,3.0,1.0,1.0,1.0,0.0,3.0,9.0,soybean,maize,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,1500.0,2.0,60.0,2.0,2.0,0.0,,0.0,,,0.0,,market,0.0,0.0,5.0,2.0,Upon delivery,2.0,2.0,18367680032814540800,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False,
94,75.0,Validated,2,2017-11-28 16:24:31,0.0,48.0,33.0,1.0,No,,2.0,1,0,0,12.0,2,2,2,1.0,4500.0,0.0,1.0,1.0,1.0,0.0,3.0,11.0,soybean,maize,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,55.0,1.0,2.0,0.0,,5.0,2.0,1.0,0.0,,market,0.0,0.0,10.0,2.0,Within 24 hours after delivery,0.0,0.0,38669267246622168,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.16666666666666666
95,75.0,Validated,2,2017-11-21 12:29:42,0.0,43.0,38.0,1.0,No,,1.0,0,0,0,3.0,1,1,2,1.0,2500.0,1.0,1.0,1.0,1.0,0.0,2.0,6.0,soybean,peanut,0.0,3.0,0.0,3.0,0.0,1.0,0.0,100.0,10.0,200.0,200.0,0.0,No,0.0,2.0,100.0,2.0,2.0,0.0,,0.0,,,0.0,,market,1.0,0.0,4.0,2.0,Upon delivery,0.0,2.0,13288432715953479680,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,0.6666666666666666
96,75.0,Validated,2,2017-11-21 12:43:01,0.0,49.0,40.0,1.0,No,,1.0,0,0,0,1.0,1,0,0,0.0,1500.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,soybean,URice,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,Yes,400.0,3.0,300.0,2.0,2.0,0.0,,5.0,2.0,2.0,0.0,,market,0.0,0.0,5.0,2.0,Upon delivery,2.0,2.0,6104493867775230976,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.0
172,75.0,Validated,2,2017-11-22 16:21:11,0.0,35.0,25.0,1.0,No,,1.0,0,0,0,3.0,1,2,2,1.0,3000.0,0.0,1.0,1.0,1.0,0.0,2.0,1.5,soybean,peanut,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,0.0,Yes,500.0,,200.0,2.0,2.0,0.0,,5.0,3.0,1.0,0.0,,market,0.0,0.0,6.0,2.0,Upon delivery,0.0,2.0,14450371080392679424,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.6666666666666666
173,75.0,Validated,2,2017-11-22 16:35:46,0.0,30.0,20.0,1.0,No,,1.0,0,1,0,3.0,2,1,2,0.0,2500.0,1.0,1.0,1.0,1.0,0.0,2.0,3.5,soybean,peanut,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,120.0,200.0,0.0,Yes,1500.0,2.0,600.0,2.0,2.0,2.0,Less than GHS 200/acr,5.0,3.0,0.0,2.0,5 Kg/acr,market,0.0,0.0,3.0,2.0,Upon delivery,0.0,2.0,16991354664811988992,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.6666666666666666
174,75.0,Validated,2,2017-11-22 16:44:39,0.0,39.0,30.0,1.0,No,,2.0,0,0,0,6.0,1,3,2,4.0,3500.0,1.0,1.0,1.0,1.0,0.0,2.0,8.0,soybean,maize,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,200.0,240.0,1.0,Yes,2000.0,2.0,1000.0,2.0,2.0,2.0,Less than GHS 200/acr,,,,2.0,Between 50 and 80 Kg/acr,market,0.0,0.0,3.0,1.0,Upon delivery,0.0,2.0,5146797438967913472,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.3333333333333333
175,75.0,Validated,3,2017-11-22 16:52:24,0.0,46.0,30.0,1.0,No,,2.0,1,0,0,10.0,4,6,4,2.0,4000.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,soybean,maize,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,Yes,1000.0,2.0,800.0,2.0,2.0,2.0,Less than GHS 200/acr,5.0,3.0,1.0,2.0,Between 50 and 80 Kg/acr,market,0.0,0.0,3.0,2.0,Upon delivery,0.0,2.0,6151413925907404800,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.4
176,75.0,Validated,2,2017-11-22 17:02:36,0.0,44.0,30.0,1.0,No,,1.0,1,0,0,7.0,2,3,6,2.0,2500.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,soybean,maize,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,160.0,40.0,1.0,Yes,600.0,2.0,180.0,2.0,2.0,2.0,Less than GHS 200/acr,5.0,2.0,1.0,0.0,,market,0.0,0.0,8.0,2.0,Upon delivery,0.0,2.0,16826105832203200512,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.8571428571428571
177,75.0,Validated,4,2017-11-22 17:10:52,0.0,39.0,30.0,1.0,No,,2.0,0,0,0,7.0,2,5,6,0.0,2700.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,soybean,maize,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,Yes,500.0,2.0,400.0,2.0,2.0,2.0,Less than GHS 200/acr,5.0,2.0,1.0,0.0,,market,0.0,0.0,7.0,2.0,Upon delivery,0.0,2.0,17652274426385770496,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.8571428571428571
178,75.0,Validated,2,2017-11-22 16:10:22,0.0,93.0,80.0,0.0,No,,3.0,1,0,0,18.0,3,7,5,2.0,6000.0,1.0,1.0,1.0,1.0,0.0,3.0,11.0,soybean,maize,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,5000.0,2.0,400.0,2.0,2.0,2.0,Less than GHS 200/acr,,,,0.0,,market,1.0,0.0,5.0,2.0,Upon delivery,2.0,2.0,6412807134761750528,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.2777777777777778
226,81.0,Validated,2,2017-11-23 09:59:28,0.0,58.0,45.0,1.0,Yes,Secondary,2.0,1,0,0,8.0,0,2,3,1.0,5000.0,1.0,1.0,0.0,2.0,0.0,3.0,7.0,soybean,maize,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,2000.0,1.0,1400.0,2.0,2.0,2.0,Less than GHS 200/acr,5.0,2.0,2.0,0.0,,market,1.0,0.0,5.0,2.0,Upon delivery,2.0,2.0,15337130890978629632,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.375
227,81.0,Validated,3,2017-11-23 10:11:28,0.0,40.0,25.0,1.0,No,,2.0,0,0,0,5.0,2,3,5,1.0,7000.0,3.0,2.0,0.0,2.0,0.0,4.0,20.0,soybean,maize,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,Yes,1000.0,2.0,1260.0,2.0,2.0,2.0,Less than GHS 200/acr,5.0,2.0,2.0,0.0,,market,1.0,0.0,5.0,2.0,Upon delivery,2.0,2.0,10970106435205029888,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,1.0
260,81.0,Validated,2,2017-11-23 10:34:51,0.0,30.0,10.0,1.0,No,,0.0,0,0,0,0.0,0,0,0,0.0,2000.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,soybean,peanut,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,1.0,Yes,1000.0,1.0,70.0,2.0,2.0,2.0,Between GHS 400 and 800/acr,0.0,,,,,market,,0.0,10.0,1.0,Upon delivery,2.0,2.0,4559401977264677888,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,
261,81.0,Validated,2,2017-11-23 10:52:50,0.0,39.0,15.0,1.0,No,,1.0,0,0,0,3.0,1,2,1,0.0,3000.0,1.0,1.0,0.0,2.0,0.0,3.0,5.5,soybean,maize,0.0,0.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,1.0,Yes,400.0,0.0,100.0,2.0,2.0,0.0,,5.0,2.0,2.0,0.0,,market,0.0,0.0,4.0,2.0,Upon delivery,2.0,2.0,716475836189390976,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.3333333333333333
262,81.0,Validated,2,2017-11-23 09:35:55,0.0,57.0,30.0,1.0,No,,1.0,1,0,0,5.0,2,2,0,4.0,3500.0,1.0,1.0,0.0,2.0,0.0,3.0,8.0,soybean,URice,0.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,Yes,5000.0,1.0,150.0,2.0,2.0,2.0,Less than GHS 200/acr,5.0,2.0,1.0,0.0,,market,1.0,0.0,7.0,2.0,Upon delivery,2.0,2.0,16762222911249139712,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.0
322,87.0,Validated,2,2017-11-27 10:21:56,0.0,30.0,16.0,,No,,1.0,1,0,0,2.0,1,1,0,0.0,3000.0,1.0,1.0,0.0,2.0,,3.0,8.0,soybean,maize,0.0,1.5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,Yes,1000.0,2.0,500.0,2.0,2.0,2.0,Less than GHS 200/acr,0.0,,,0.0,,market,0.0,0.0,5.0,2.0,Upon delivery,2.0,2.0,1756295408198692096,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,0.0
