nonunique_id,village_id,validation_status,accuracy,farmerDate,gender,age,years_farming,years_membership,literate,education_level,num_wives,wife_trades,wife_food_crops,wife_crafts,num_children,num_young_children,num_older_children,num_children_in_school,children_working,income,transportation,housing_material,access_electricity,access_drinking_water,access_healthcare,num_plots,total_acre,main_crop,secondary_crop,sorghum_acre,soybean_acre,has_bank_account,wants_credit,credit_from_coop,credit_from_third_party,credit_from_bank,loan_amount,loan_rate,has_bridge_loan,bridge_loan_amount,pledged_output,wants_standardized_credit,wants_standardized_credit_amount,input_use,input_cost,inputs_useful,interest_use_inputs,interest_insurance,capacity_to_pay_insurance,use_ag_services,ag_services_quality,ag_services_frequency,interest_ag_services,capacity_to_pay_ag_services,buyer_type,buyer_search_difficulty,last_price_sorghum,last_price_soybean,payment_delay,interest_rapid_payment,harvest_pickup_conditions,need_rapid_pickup,id,year_of_origin,remittance,nonfarm_income,livestock_income,govt_income,farm_maintenance_cost,energy_cost,household_cost,cash_at_start_of_season,bank_name,wants_bridge_loan,wants_bridge_loan_amount,second_cash_crop,second_cash_crop_price,third_cash_crop,third_cash_crop_price,total_ha,tractor,thresher,picker,rototiller,seeder,truck,motorpump,weeder,sprayer,harrower,cart,plough,rental_equipment_cost,has_loan,valid_children,fraction_in_school
152,11.0,Validated,3,2020-03-28 19:32:54,2.0,36.0,19.0,0.0,No,Not literate,1.0,1,1,0,7.0,1,6,3,2.0,1400.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,soybean,,,,4.0,0.0,1.0,0.0,300.0,10.0,0.0,0.0,0.0,,,0.0,650.0,1.0,2.0,2.0,Less than GHS 200/acr,0.0,0.0,0.0,2.0,Between 5 and 15 Kg/ha,market,1.0,,8.0,2.0,Upon delivery,1.0,2.0,10174820096955899904,2020,500.0,300.0,200.0,0.0,200.0,0.0,100.0,350.0,,1.0,1500.0,maize,4.0,soybean,8.0,5.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,150.0,1.0,True,0.42857142857142855
153,11.0,Validated,4,2020-03-28 19:30:45,2.0,60.0,25.0,0.0,No,Not literate,1.0,0,1,0,3.0,0,3,2,2.0,1350.0,1.0,1.0,0.0,1.0,1.0,2.0,,millet,soybean,,,,4.0,0.0,1.0,0.0,350.0,0.0,0.0,0.0,0.0,,,0.0,650.0,1.0,2.0,2.0,Less than GHS 200/acr,0.0,0.0,0.0,2.0,Between 5 and 15 Kg/ha,market,1.0,,8.0,2.0,Upon delivery,1.0,2.0,18291722366010259456,2020,900.0,500.0,400.0,0.0,200.0,0.0,100.0,450.0,,1.0,1000.0,millet,6.0,soybean,8.0,6.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,200.0,,True,0.6666666666666666
154,11.0,Validated,2,2020-03-28 19:19:32,2.0,65.0,37.0,0.0,No,Not literate,0.0,1,1,0,5.0,0,5,2,2.0,1800.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,soybean,,,,4.0,0.0,1.0,0.0,250.0,0.0,0.0,0.0,0.0,,,0.0,500.0,1.0,1.0,2.0,Less than GHS 200/acr,0.0,0.0,0.0,2.0,Between 5 and 15 Kg/ha,market,1.0,,8.0,2.0,Upon delivery,1.0,2.0,6182084033287950336,2020,900.0,600.0,200.0,0.0,200.0,0.0,100.0,400.0,,1.0,1000.0,maize,4.0,,0.0,4.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,150.0,,True,0.4
155,11.0,Validated,4,2020-03-28 19:09:28,0.0,83.0,47.0,0.0,No,Not literate,1.0,0,1,0,9.0,0,9,1,3.0,2700.0,1.0,1.0,0.0,1.0,1.0,2.0,,millet,sorghum,,,,4.0,0.0,1.0,0.0,350.0,0.0,0.0,0.0,0.0,,,0.0,900.0,1.0,2.0,2.0,Less than GHS 200/acr,0.0,0.0,0.0,2.0,Between 5 and 15 Kg/ha,market,1.0,,8.0,2.0,Upon delivery,1.0,2.0,16866249033156610048,2020,800.0,500.0,300.0,0.0,200.0,0.0,150.0,700.0,,1.0,1000.0,millet,6.0,sorghum,5.0,7.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Owned,0.0,,True,0.1111111111111111
156,11.0,Validated,3,2020-03-28 19:07:51,2.0,53.0,33.0,0.0,No,Not literate,1.0,1,1,0,7.0,0,7,1,3.0,1300.0,1.0,1.0,0.0,1.0,1.0,3.0,,maize,sorghum,,,,4.0,0.0,1.0,0.0,350.0,0.0,0.0,0.0,0.0,,,0.0,450.0,1.0,2.0,2.0,Less than GHS 200/acr,0.0,0.0,0.0,2.0,Between 5 and 15 Kg/ha,market,1.0,,8.0,2.0,Upon delivery,2.0,2.0,15056844019793549312,2020,500.0,300.0,200.0,0.0,100.0,0.0,100.0,300.0,,1.0,1000.0,sorghum,5.0,maize,4.0,7.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,150.0,,True,0.14285714285714285
157,11.0,Validated,3,2020-03-28 19:06:36,2.0,45.0,25.0,4.0,Yes,Tertiary,1.0,1,1,0,4.0,2,2,4,2.0,3000.0,3.0,1.0,0.0,1.0,1.0,2.0,,maize,soybean,,,,4.0,0.0,1.0,0.0,300.0,0.0,0.0,0.0,0.0,,,2.0,1100.0,1.0,1.0,0.0,,0.0,0.0,0.0,2.0,5 Kg/ha,market,1.0,,8.0,2.0,Upon delivery,2.0,2.0,2142856718666411008,2020,1000.0,1000.0,600.0,0.0,250.0,0.0,500.0,300.0,1.0,1.0,2500.0,maize,4.0,,0.0,5.0,Not used,Rented,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Owned,0.0,,True,1.0
158,11.0,Validated,3,2020-03-28 19:02:48,2.0,73.0,37.0,0.0,No,Not literate,1.0,1,1,0,8.0,0,8,2,2.0,1500.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,soybean,,,,4.0,0.0,1.0,0.0,300.0,0.0,0.0,0.0,0.0,,,2.0,450.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,2.0,13097552510628339712,2020,500.0,300.0,400.0,0.0,100.0,0.0,150.0,300.0,,1.0,1000.0,maize,4.0,,0.0,3.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,210.0,,True,0.25
159,11.0,Validated,3,2020-04-30 14:38:39,2.0,24.0,2.0,0.0,Yes,Secondary,0.0,1,1,0,0.0,0,0,0,0.0,1000.0,1.0,1.0,0.0,1.0,1.0,2.0,,soybean,URice,,,,4.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,,,2.0,400.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,2.0,2.0,7311061735041114112,2020,300.0,200.0,0.0,0.0,150.0,0.0,100.0,200.0,,1.0,2000.0,soybean,0.0,URice,4.0,3.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Borrowed,0.0,,True,
160,11.0,Validated,3,2020-03-28 19:00:11,2.0,52.0,26.0,0.0,No,Not literate,1.0,1,1,0,3.0,1,2,2,0.0,1100.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,soybean,,,,4.0,0.0,1.0,0.0,250.0,0.0,0.0,0.0,0.0,,,2.0,450.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,1.0,1091104569116830976,2020,600.0,250.0,350.0,0.0,150.0,0.0,100.0,400.0,,1.0,1000.0,maize,4.0,soybean,8.0,4.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,200.0,,True,0.6666666666666666
161,11.0,Validated,3,2020-03-28 18:59:21,0.0,41.0,17.0,0.0,Yes,Secondary,1.0,1,1,0,6.0,2,4,4,2.0,2700.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,sorghum,,,,4.0,0.0,1.0,0.0,300.0,0.0,0.0,0.0,0.0,,,2.0,500.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,2.0,4931250732309407744,2020,800.0,500.0,300.0,0.0,200.0,0.0,150.0,500.0,,1.0,1500.0,maize,4.0,sorghum,5.0,8.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Owned,0.0,,True,0.6666666666666666
162,11.0,Validated,2,2020-03-28 18:57:38,2.0,41.0,0.0,0.0,No,Not literate,1.0,0,1,1,6.0,2,4,4,2.0,1200.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,sorghum,,,,4.0,0.0,1.0,0.0,300.0,0.0,0.0,0.0,0.0,,,0.0,450.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,2.0,16936727059555829760,2020,600.0,400.0,200.0,0.0,100.0,0.0,100.0,350.0,,1.0,1000.0,maize,4.0,sorghum,5.0,4.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Borrowed,0.0,,True,0.6666666666666666
163,11.0,Validated,3,2020-03-28 17:18:28,0.0,44.0,19.0,0.0,No,Not literate,1.0,1,1,0,6.0,4,2,2,0.0,2500.0,1.0,1.0,0.0,1.0,1.0,3.0,,maize,sorghum,,,,4.0,0.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,,,0.0,700.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,2.0,230138284139614784,2020,600.0,400.0,200.0,0.0,200.0,0.0,150.0,400.0,,1.0,2000.0,maize,4.0,sorghum,5.0,8.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,200.0,,True,0.3333333333333333
164,11.0,Validated,3,2020-03-28 17:17:40,0.0,73.0,29.0,0.0,No,Not literate,1.0,0,1,0,1.0,0,1,0,3.0,1900.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,sorghum,,,,4.0,0.0,1.0,0.0,400.0,0.0,0.0,0.0,0.0,,,0.0,570.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,2.0,9100384073983601664,2020,700.0,200.0,500.0,0.0,150.0,0.0,100.0,350.0,,1.0,1000.0,maize,4.0,sorghum,5.0,5.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,200.0,,True,0.0
165,11.0,Validated,3,2020-03-28 17:16:48,0.0,69.0,39.0,0.0,No,Not literate,0.0,0,0,0,0.0,0,0,0,0.0,1200.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,sorghum,,,,4.0,0.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,,,0.0,350.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,1.0,18156116662226419712,2020,500.0,150.0,350.0,0.0,250.0,0.0,70.0,450.0,,1.0,1000.0,sorghum,5.0,maize,0.0,4.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Borrowed,0.0,,True,
166,11.0,Validated,3,2020-03-28 17:14:50,2.0,40.0,0.0,13.0,No,Not literate,1.0,1,1,0,6.0,2,4,2,0.0,1100.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,soybean,,,,4.0,0.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,,,0.0,400.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,1.0,7892151645590088704,2020,0.0,450.0,250.0,200.0,150.0,0.0,100.0,300.0,,1.0,1000.0,maize,4.0,soybean,8.0,3.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,150.0,,True,0.3333333333333333
167,11.0,Validated,3,2020-03-28 17:13:56,2.0,48.0,27.0,0.0,No,Not literate,1.0,1,1,0,7.0,0,7,0,3.0,1200.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,soybean,,,,4.0,0.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,,,0.0,500.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,1.0,5925898208779062272,2020,500.0,350.0,150.0,0.0,100.0,0.0,100.0,350.0,,1.0,1000.0,maize,4.0,soybean,8.0,3.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,150.0,,True,0.0
168,11.0,Validated,3,2020-03-28 10:05:23,0.0,31.0,7.0,0.0,Yes,Primary,1.0,1,1,0,3.0,2,1,1,0.0,1500.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,sorghum,,,,4.0,0.0,1.0,0.0,150.0,0.0,0.0,0.0,0.0,,,0.0,450.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,1.0,12527151180182040576,2020,600.0,200.0,400.0,0.0,150.0,0.0,100.0,350.0,,1.0,1500.0,maize,4.0,sorghum,5.0,6.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,250.0,,True,0.3333333333333333
169,11.0,Validated,2,2020-03-28 10:04:42,2.0,41.0,17.0,0.0,No,Not literate,1.0,1,1,0,4.0,2,2,2,2.0,1500.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,soybean,,,,4.0,0.0,1.0,0.0,300.0,0.0,0.0,0.0,0.0,,,0.0,450.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,1.0,7893568596601183232,2020,650.0,450.0,200.0,0.0,100.0,0.0,100.0,300.0,,1.0,1000.0,maize,4.0,soybean,5.0,3.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,,Not used,Not used,Not used,Rented,150.0,,True,0.5
170,11.0,Validated,3,2020-03-28 10:04:05,2.0,31.0,5.0,0.0,Yes,Primary,1.0,1,1,0,2.0,2,0,2,0.0,900.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,soybean,,,,4.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,,,0.0,350.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,1.0,17594903407663390720,2020,400.0,250.0,150.0,0.0,70.0,0.0,80.0,250.0,,1.0,1000.0,maize,4.0,soybean,8.0,3.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Borrowed,0.0,,True,1.0
171,11.0,Validated,3,2020-03-28 10:03:02,2.0,34.0,9.0,0.0,No,Not literate,1.0,1,1,0,1.0,1,0,0,0.0,900.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,soybean,,,,4.0,0.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,,,0.0,300.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,1.0,9069809257714707456,2020,400.0,200.0,200.0,0.0,100.0,0.0,90.0,200.0,,1.0,1000.0,millet,5.0,soybean,8.0,3.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,150.0,,True,0.0
172,11.0,Validated,2,2020-03-28 10:01:58,2.0,73.0,37.0,0.0,No,Not literate,0.0,1,1,0,6.0,0,6,0,3.0,1300.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,soybean,,,,4.0,0.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,,,0.0,400.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,1.0,9146476210641197056,2020,700.0,350.0,350.0,0.0,200.0,0.0,100.0,350.0,,1.0,600.0,maize,4.0,soybean,8.0,6.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,200.0,,True,0.0
173,11.0,Validated,3,2020-03-28 10:01:17,2.0,84.0,39.0,0.0,No,Not literate,0.0,1,1,0,4.0,0,4,0,3.0,1100.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,soybean,,,,4.0,0.0,1.0,0.0,250.0,10.0,0.0,0.0,0.0,,,0.0,450.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,1.0,18126859481828689920,2020,600.0,200.0,400.0,0.0,150.0,0.0,100.0,350.0,,1.0,1000.0,maize,4.0,soybean,8.0,4.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,150.0,1.0,True,0.0
174,11.0,Validated,2,2020-03-28 09:59:57,2.0,34.0,11.0,0.0,No,Not literate,1.0,1,1,0,3.0,2,1,2,0.0,900.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,soybean,,,,4.0,0.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,,,0.0,300.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,1.0,12543498391956740096,2020,400.0,200.0,200.0,0.0,100.0,0.0,100.0,300.0,,1.0,1000.0,maize,5.0,soybean,8.0,3.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Borrowed,0.0,,True,0.6666666666666666
175,11.0,Validated,3,2020-03-28 09:58:47,2.0,31.0,5.0,0.0,No,Not literate,1.0,1,1,0,1.0,1,0,1,0.0,1100.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,millet,,,,4.0,0.0,1.0,0.0,300.0,0.0,0.0,0.0,0.0,,,0.0,450.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,1.0,10229994801404510208,2020,600.0,490.0,110.0,0.0,100.0,0.0,100.0,300.0,,1.0,1000.0,millet,6.0,soybean,8.0,3.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Rented,150.0,,True,1.0
176,11.0,Validated,2,2020-03-28 09:56:52,2.0,29.0,4.0,0.0,Yes,Primary,1.0,1,1,0,3.0,2,1,2,0.0,900.0,1.0,1.0,0.0,1.0,1.0,2.0,,maize,sorghum,,,,4.0,0.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,,,1.0,300.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,1.0,4531817376141232128,2020,300.0,300.0,0.0,0.0,100.0,0.0,60.0,200.0,,1.0,1000.0,maize,4.0,sorghum,5.0,3.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Borrowed,0.0,,True,0.6666666666666666
177,11.0,Validated,2,2020-03-28 09:52:26,2.0,36.0,7.0,0.0,No,Not literate,1.0,1,1,0,4.0,0,4,1,3.0,900.0,1.0,1.0,0.0,1.0,0.0,2.0,,sorghum,URice,,,,4.0,0.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,,,1.0,400.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,market,1.0,,8.0,2.0,Upon delivery,1.0,1.0,16455491165273210880,2020,300.0,200.0,100.0,0.0,100.0,0.0,100.0,200.0,,1.0,1000.0,sorghum,5.0,URice,0.0,3.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Borrowed,0.0,,True,0.25
178,12.0,Validated,2,2020-03-28 09:28:25,2.0,53.0,0.0,0.0,,,0.0,0,0,0,5.0,0,5,4,,500.0,,1.0,0.0,1.0,0.0,2.0,,maize,sorghum,,,,2.0,0.0,0.0,,0.0,0.0,300.0,360.0,2.0,,,2.0,200.0,1.0,2.0,0.0,,0.0,0.0,0.0,0.0,,market,1.0,,7.0,2.0,Upon delivery,2.0,2.0,3054607182393553920,2020,0.0,50.0,0.0,0.0,20.0,0.0,100.0,200.0,,1.0,400.0,maize,3.0,,0.0,0.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,0.0,0.0,True,0.8
179,12.0,Validated,3,2020-03-28 09:34:36,0.0,32.0,4.0,0.0,No,Not literate,1.0,0,0,0,2.0,2,0,0,0.0,1000.0,1.0,2.0,1.0,1.0,0.0,4.0,,sorghum,maize,,,,4.0,0.0,1.0,0.0,400.0,1.0,400.0,450.0,2.0,,,4.0,600.0,2.0,1.0,0.0,,,0.0,0.0,0.0,,market,1.0,,7.0,2.0,Upon delivery,2.0,2.0,11863093961181820928,2020,0.0,0.0,0.0,0.0,,0.0,100.0,300.0,,1.0,600.0,maize,3.0,,3.0,0.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,,Not used,Not used,0.0,1.0,True,0.0
180,12.0,Validated,2,2020-03-28 09:33:04,0.0,80.0,30.0,0.0,No,Not literate,2.0,0,0,0,7.0,0,7,0,2.0,1400.0,1.0,2.0,1.0,1.0,0.0,3.0,,maize,sorghum,,,,0.0,0.0,0.0,0.0,400.0,1.0,500.0,0.0,0.0,,,4.0,400.0,2.0,1.0,1.0,,,2.0,0.0,0.0,,market,1.0,,7.0,2.0,Upon delivery,2.0,2.0,9074580943010052096,2020,0.0,200.0,0.0,0.0,300.0,0.0,400.0,190.0,,0.0,0.0,soybean,7.0,,0.0,0.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,,,Not used,0.0,1.0,True,0.0
181,12.0,Validated,3,2020-04-06 11:45:59,0.0,54.0,34.0,0.0,No,Not literate,2.0,0,0,0,8.0,0,8,0,1.0,3000.0,1.0,1.0,0.0,1.0,0.0,5.0,,maize,sorghum,,,,4.0,1.0,1.0,0.0,500.0,0.0,400.0,450.0,2.0,,,4.0,600.0,1.0,1.0,1.0,,0.0,2.0,0.0,0.0,,market,1.0,,7.0,2.0,Upon delivery,2.0,2.0,5385670240063124480,2020,0.0,200.0,300.0,0.0,0.0,0.0,0.0,600.0,,1.0,500.0,sorghum,6.0,,0.0,0.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,0.0,,True,0.0
182,12.0,Validated,2,2020-04-30 17:16:08,0.0,56.0,17.0,0.0,No,Not literate,2.0,0,0,0,8.0,8,0,3,0.0,3000.0,3.0,1.0,1.0,1.0,0.0,6.0,,maize,sorghum,,,,3.0,0.0,0.0,0.0,400.0,2.0,0.0,0.0,0.0,,,4.0,2000.0,2.0,0.0,0.0,,0.0,2.0,0.0,0.0,,market,1.0,,3.0,2.0,,0.0,0.0,781086044058910848,2020,0.0,0.0,0.0,0.0,200.0,0.0,100.0,400.0,,0.0,0.0,soybean,7.0,,0.0,6.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,0.0,1.0,True,0.375
183,12.0,Validated,2,2020-04-06 11:25:43,2.0,32.0,2.0,0.0,Yes,Secondary,0.0,0,0,0,2.0,2,0,0,2.0,500.0,1.0,1.0,1.0,1.0,0.0,2.0,,maize,sorghum,,,,2.0,0.0,0.0,0.0,200.0,2.0,300.0,340.0,2.0,,,2.0,100.0,2.0,2.0,1.0,,0.0,0.0,0.0,0.0,,market,1.0,,7.0,2.0,Upon delivery,2.0,0.0,3684679957114386944,2020,0.0,100.0,0.0,0.0,0.0,0.0,100.0,200.0,,1.0,300.0,maize,3.0,,0.0,0.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,0.0,1.0,True,0.0
184,12.0,Validated,2,2020-05-01 12:56:06,2.0,30.0,4.0,0.0,No,Secondary,0.0,0,0,0,2.0,2,0,0,0.0,800.0,,1.0,1.0,1.0,0.0,2.0,,maize,sorghum,,,,3.0,0.0,0.0,0.0,300.0,0.0,400.0,0.0,0.0,,,2.0,200.0,1.0,1.0,0.0,,0.0,2.0,0.0,0.0,,market,1.0,,7.0,2.0,Upon delivery,0.0,0.0,1954761713446611968,2020,0.0,100.0,0.0,0.0,250.0,0.0,140.0,300.0,,0.0,0.0,maize,3.0,,0.0,2.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,0.0,,True,0.0
185,12.0,Validated,2,2020-03-28 09:44:40,2.0,47.0,15.0,0.0,No,Not literate,0.0,0,0,0,10.0,0,10,10,3.0,700.0,,2.0,1.0,1.0,1.0,2.0,,sorghum,maize,,,,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2.0,417.0,1.0,1.0,0.0,,0.0,2.0,0.0,0.0,,market,1.0,,7.0,2.0,Upon delivery,2.0,2.0,9769374778280404992,2020,0.0,0.0,0.0,0.0,0.0,0.0,300.0,400.0,,1.0,400.0,sorghum,0.0,sorghum,6.0,0.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,0.0,,True,1.0
186,12.0,Validated,2,2020-03-28 09:48:50,2.0,51.0,5.0,0.0,No,Not literate,0.0,0,0,0,4.0,0,4,3,,500.0,1.0,2.0,1.0,1.0,0.0,2.0,,maize,sorghum,,,,4.0,0.0,1.0,0.0,200.0,1.0,300.0,200.0,2.0,,,4.0,300.0,1.0,2.0,0.0,,0.0,0.0,0.0,0.0,,lender,0.0,,6.0,2.0,Upon delivery,1.0,1.0,15543505896663179264,2020,0.0,100.0,0.0,0.0,50.0,0.0,200.0,100.0,,1.0,400.0,peanut,6.0,maize,0.0,0.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,0.0,1.0,True,0.75
187,12.0,Validated,2,2020-05-03 20:22:33,0.0,58.0,34.0,0.0,No,Not literate,2.0,0,0,0,8.0,0,8,3,2.0,2500.0,1.0,1.0,1.0,1.0,0.0,5.0,,maize,sorghum,,,,3.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,,,2.0,500.0,2.0,1.0,0.0,,,2.0,0.0,0.0,,market,1.0,,7.0,2.0,Upon delivery,2.0,2.0,2898656559760757760,2020,0.0,200.0,0.0,0.0,0.0,0.0,200.0,300.0,,0.0,400.0,maize,3.0,sorghum,6.0,5.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,0.0,,True,0.375
188,12.0,Validated,2,2020-04-30 20:03:21,0.0,55.0,8.0,0.0,No,Not literate,1.0,0,0,0,9.0,0,0,0,0.0,1000.0,1.0,1.0,0.0,1.0,0.0,4.0,,maize,sorghum,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,300.0,2.0,2.0,0.0,,,3.0,1.0,2.0,Between 5 and 15 Kg/ha,market,1.0,,6.0,2.0,24 hours after delivery,2.0,2.0,5677895491253459968,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,600.0,sorghum,7.0,maize,3.0,0.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Owned,Not used,Not used,Not used,0.0,0.0,True,0.0
